linear_velocity_x,linear_velocity_y,angular_velocity_theta,current_pos_x,current_pos_y,current_pos_theta,desired_pos_x,desired_pos_y,desired_pos_theta,time_in_seconds
0.29471635818481445,-0.0101398304104805,-0.008438186720013618,-0.796089231967926,0.030121948570013046,-0.035597849637269974,-0.5042558650522475,0.012110380303202703,-0.17322676081529753,1.5675630569458008
0.2961289882659912,-0.01013442873954773,-0.0107076121494174,-0.7812827825546265,0.02961522713303566,-0.036133211106061935,-0.48424958984048194,0.010642410595840864,-0.17859818764521235,1.582845687866211
0.29659152030944824,-0.010293610394001007,-0.012478525750339031,-0.766453206539154,0.02910054661333561,-0.03675714135169983,-0.4652866213387307,0.009250630048302469,-0.18374260381113514,1.5971643924713135
0.2975451946258545,-0.01053880900144577,-0.013998262584209442,-0.7515759468078613,0.02857360616326332,-0.037457048892974854,-0.430488619848102,0.006701209507137859,-0.19331939006833815,1.622929573059082
0.2985548973083496,-0.010676346719264984,-0.014581233263015747,-0.7366482019424438,0.02803978882730007,-0.03818609565496445,-0.4038112922739805,0.004756050542771825,-0.2007829828268685,1.642385721206665
0.3006136417388916,-0.010766908526420593,-0.01689460501074791,-0.7216175198554993,0.027501443400979042,-0.03903084248304367,-0.3691819359676484,0.002251464074900813,-0.21063205835230794,1.667191982269287
0.30309081077575684,-0.011210441589355469,-0.017048191279172897,-0.7064629793167114,0.02694092132151127,-0.03988323360681534,-0.32015351187974966,-0.0012363019969348216,-0.224894103062399,1.7014942169189453
0.30550599098205566,-0.01164611428976059,-0.019703524187207222,-0.6911876797676086,0.02635861560702324,-0.040868427604436874,-0.28878641446215025,-0.003419544389979587,-0.23421856460799917,1.7231025695800781
0.3106355667114258,-0.011896826326847076,-0.020911522209644318,-0.6756559014320374,0.025763774290680885,-0.04191401228308678,-0.25825876253979324,-0.005499179388120924,-0.24344675164635196,1.7438464164733887
0.31276941299438477,-0.01231897622346878,-0.021918518468737602,-0.6600174307823181,0.025147825479507446,-0.04300994426012039,-0.23691377233021385,-0.006922696689111545,-0.24999045634078515,1.7582104206085205
0.3152930736541748,-0.012796595692634583,-0.022068286314606667,-0.6442527770996094,0.024507995694875717,-0.04411334544420242,-0.2205052476251365,-0.007997984049672766,-0.25507260678723076,1.7691733837127686
0.3165602684020996,-0.01315087080001831,-0.022924626246094704,-0.6284247636795044,0.0238504521548748,-0.04525955766439438,-0.19081611308105348,-0.009897334473857579,-0.26438413401161587,1.7887859344482422
0.31570911407470703,-0.013374648988246918,-0.023464612662792206,-0.612639307975769,0.023181719705462456,-0.04643280431628227,-0.16724943547373886,-0.011358509490957992,-0.2718833355737114,1.8042054176330566
0.3178226947784424,-0.013538450002670288,-0.023153377696871758,-0.5967481732368469,0.02250479720532894,-0.047590482980012894,-0.1453676259921744,-0.012674826525562517,-0.2789331599682196,1.8184025287628174
0.3194296360015869,-0.01438099890947342,-0.024028530344367027,-0.5807766914367676,0.02178574725985527,-0.048791900277137756,-0.11348640245526005,-0.014516613142812579,-0.28935640595764395,1.8388605117797852
0.32033205032348633,-0.014765933156013489,-0.023666592314839363,-0.5647600889205933,0.021047450602054596,-0.04997522011399269,-0.08955413448723229,-0.01583477601868949,-0.2973009517113175,1.854081392288208
0.3226768970489502,-0.015536472201347351,-0.024157032370567322,-0.5486262440681458,0.02027062699198723,-0.0511830598115921,-0.06547560671504489,-0.017100574910550448,-0.30539963417501764,1.8692705631256104
0.3234386444091797,-0.016046836972236633,-0.023532744497060776,-0.5324543118476868,0.019468285143375397,-0.05235970392823219,-0.03263431759416609,-0.018721488358052374,-0.316619015953886,1.8897788524627686
0.3246605396270752,-0.016216039657592773,-0.02443864941596985,-0.516221284866333,0.018657483160495758,-0.05358164384961128,-0.016740072253865416,-0.01945923982542179,-0.322121723739709,1.8996429443359375
0.3272438049316406,-0.01657053828239441,-0.02223682776093483,-0.499859094619751,0.017828956246376038,-0.05469350516796112,0.01662686909644895,-0.02090152915058731,-0.33383058446996616,1.9201669692993164
0.3274679183959961,-0.017168894410133362,-0.0230057742446661,-0.48348569869995117,0.01697051152586937,-0.0558437742292881,0.041454026681263224,-0.02187512418297262,-0.3426826155172017,1.9353184700012207
0.32967209815979004,-0.017684102058410645,-0.021689724177122116,-0.46700209379196167,0.016086306422948837,-0.05692826211452484,0.08247769814539087,-0.023282333207884393,-0.3575757815323868,1.9601008892059326
0.33029794692993164,-0.018186643719673157,-0.02182265743613243,-0.4504871964454651,0.01517697423696518,-0.05801943317055702,0.10945018355248826,-0.02406064761944758,-0.36755167631411184,1.976261854171753
0.33497095108032227,-0.018654949963092804,-0.02032993547618389,-0.433738648891449,0.01424422673881054,-0.05903588607907295,0.13326101317497926,-0.024644090639228067,-0.37648141011384295,1.99043869972229
0.33604979515075684,-0.01922478899359703,-0.01895945891737938,-0.41693615913391113,0.013282987289130688,-0.05998385697603226,0.16774404898802758,-0.025305908854344,-0.3896213621910162,2.0108160972595215
0.33707737922668457,-0.01988707110285759,-0.018722107633948326,-0.4000822901725769,0.012288633733987808,-0.06091995909810066,0.19365764897097387,-0.02565207252373547,-0.39966004035267055,2.026027202606201
